Time,Displacement,Force,Strain 1,Tensile displacement,Tensile stress,Tensile strain (Displacement)
(s),(mm),(kN),(%),(mm),(MPa),(%)
"7.4200","0.7737","9.5731","-0.0035","0.7377","245.0875","0.9217"
"7.4400","0.7758","9.6005","-0.0014","0.7398","245.7894","0.9243"
"7.4600","0.7779","9.6296","-0.0023","0.7419","246.5332","0.9269"
"7.4800","0.7798","9.6571","0.0003","0.7438","247.2369","0.9293"
"7.5000","0.7818","9.6821","0.0028","0.7458","247.8775","0.9318"
"7.5200","0.7836","9.7061","-0.0038","0.7476","248.4924","0.9341"
"7.5400","0.7856","9.7287","-0.0030","0.7496","249.0694","0.9366"
"7.5600","0.7878","9.7534","-0.0011","0.7517","249.7043","0.9392"
"7.5800","0.7898","9.7810","0.0002","0.7538","250.4084","0.9418"
"7.6000","0.7919","9.8080","0.0011","0.7559","251.1015","0.9444"
"7.6200","0.7940","9.8343","-0.0032","0.7580","251.7731","0.9470"
"7.6400","0.7962","9.8610","0.0000","0.7601","252.4579","0.9498"
"7.6600","0.7980","9.8868","-0.0013","0.7620","253.1185","0.9521"
"7.6800","0.7999","9.9083","-0.0023","0.7639","253.6679","0.9544"
"7.7000","0.8019","9.9284","0.0028","0.7658","254.1844","0.9568"
"7.7200","0.8038","9.9495","-0.0007","0.7678","254.7240","0.9593"
"7.7400","0.8059","9.9715","-0.0028","0.7699","255.2857","0.9619"
"7.7600","0.8081","9.9945","-0.0019","0.7720","255.8748","0.9646"
"7.7800","0.8101","10.0171","0.0000","0.7740","256.4531","0.9671"
"7.8000","0.8118","10.0361","0.0016","0.7758","256.9408","0.9693"
"7.8200","0.8136","10.0506","-0.0022","0.7776","257.3130","0.9715"
"7.8400","0.8156","10.0657","-0.0019","0.7796","257.6989","0.9740"
"7.8600","0.8177","10.0848","-0.0003","0.7817","258.1876","0.9767"
"7.8800","0.8200","10.1074","-0.0015","0.7840","258.7657","0.9795"
"7.9000","0.8221","10.1315","0.0013","0.7861","259.3841","0.9822"
"7.9200","0.8241","10.1532","0.0002","0.7880","259.9373","0.9846"
"7.9400","0.8256","10.1697","-0.0033","0.7896","260.3615","0.9866"
"7.9600","0.8274","10.1818","-0.0008","0.7914","260.6702","0.9888"
"7.9800","0.8295","10.1966","-0.0001","0.7935","261.0493","0.9914"
"8.0000","0.8318","10.2177","0.0004","0.7957","261.5905","0.9942"
"8.0200","0.8339","10.2419","-0.0003","0.7979","262.2104","0.9969"
"8.0400","0.8359","10.2647","-0.0025","0.7998","262.7922","0.9993"
"8.0600","0.8377","10.2829","-0.0011","0.8017","263.2583","1.0017"
"8.0800","0.8395","10.2987","-0.0016","0.8035","263.6638","1.0039"
"8.1000","0.8415","10.3138","0.0011","0.8054","264.0501","1.0063"
"8.1200","0.8437","10.3322","0.0018","0.8076","264.5212","1.0091"
"8.1400","0.8458","10.3549","-0.0036","0.8098","265.1013","1.0118"
"8.1600","0.8479","10.3776","-0.0018","0.8119","265.6844","1.0144"
"8.1800","0.8499","10.3981","0.0008","0.8139","266.2083","1.0169"
"8.2000","0.8520","10.4169","0.0002","0.8159","266.6907","1.0195"
"8.2200","0.8538","10.4356","0.0003","0.8178","267.1674","1.0217"
"8.2400","0.8557","10.4515","-0.0020","0.8196","267.5764","1.0241"
"8.2600","0.8577","10.4677","-0.0010","0.8217","267.9892","1.0266"
"8.2800","0.8597","10.4863","0.0003","0.8237","268.4655","1.0292"
"8.3000","0.8618","10.5060","-0.0012","0.8257","268.9717","1.0317"
"8.3200","0.8638","10.5259","0.0012","0.8278","269.4814","1.0343"
"8.3400","0.8659","10.5460","-0.0010","0.8299","269.9961","1.0369"
"8.3600","0.8677","10.5652","-0.0024","0.8317","270.4865","1.0391"
"8.3800","0.8695","10.5805","-0.0001","0.8335","270.8791","1.0414"
"8.4000","0.8717","10.5959","-0.0010","0.8356","271.2731","1.0441"
"8.4200","0.8738","10.6154","0.0019","0.8378","271.7712","1.0467"
"8.4400","0.8760","10.6370","-0.0002","0.8400","272.3255","1.0495"
"8.4600","0.8781","10.6594","-0.0043","0.8421","272.8980","1.0522"
"8.4800","0.8802","10.6805","-0.0009","0.8442","273.4377","1.0547"
"8.5000","0.8819","10.6977","0.0009","0.8459","273.8795","1.0569"
"8.5200","0.8838","10.7106","0.0029","0.8477","274.2101","1.0592"
"8.5400","0.8859","10.7253","-0.0021","0.8499","274.5855","1.0618"
"8.5600","0.8880","10.7448","-0.0059","0.8520","275.0837","1.0645"
"8.5800","0.8901","10.7658","0.0015","0.8540","275.6226","1.0671"
"8.6000","0.8920","10.7853","0.0013","0.8560","276.1210","1.0695"
"8.6200","0.8939","10.8021","0.0003","0.8579","276.5514","1.0719"
"8.6400","0.8958","10.8180","-0.0013","0.8598","276.9589","1.0742"
"8.6600","0.8977","10.8330","-0.0041","0.8617","277.3434","1.0766"
"8.6800","0.8998","10.8498","0.0010","0.8638","277.7734","1.0793"
"8.7000","0.9019","10.8694","0.0008","0.8658","278.2741","1.0818"
"8.7200","0.9039","10.8886","-0.0004","0.8679","278.7654","1.0843"
"8.7400","0.9060","10.9069","-0.0014","0.8699","279.2335","1.0869"
"8.7600","0.9081","10.9254","-0.0031","0.8721","279.7076","1.0896"
"8.7800","0.9099","10.9441","0.0018","0.8739","280.1859","1.0919"
"8.8000","0.9117","10.9586","-0.0004","0.8757","280.5584","1.0941"
"8.8200","0.9137","10.9722","-0.0038","0.8777","280.9052","1.0966"
"8.8400","0.9157","10.9879","0.0012","0.8796","281.3078","1.0991"
"8.8600","0.9178","11.0052","-0.0005","0.8818","281.7523","1.1017"
"8.8800","0.9200","11.0249","-0.0026","0.8839","282.2548","1.1044"
"8.9000","0.9221","11.0455","-0.0016","0.8861","282.7839","1.1071"
"8.9200","0.9239","11.0639","0.0005","0.8878","283.2538","1.1093"
"8.9400","0.9256","11.0767","0.0022","0.8896","283.5822","1.1115"
"8.9600","0.9276","11.0887","-0.0043","0.8916","283.8889","1.1140"
"8.9800","0.9297","11.1049","-0.0031","0.8937","284.3042","1.1166"
"9.0000","0.9320","11.1250","0.0010","0.8960","284.8174","1.1195"
"9.0200","0.9343","11.1473","-0.0005","0.8982","285.3882","1.1223"
"9.0400","0.9363","11.1675","0.0015","0.9002","285.9069","1.1248"
"9.0600","0.9379","11.1826","-0.0038","0.9018","286.2937","1.1268"
"9.0800","0.9396","11.1921","-0.0035","0.9036","286.5372","1.1289"
"9.1000","0.9416","11.2030","0.0024","0.9056","286.8154","1.1315"
"9.1200","0.9438","11.2200","0.0001","0.9078","287.2515","1.1342"
"9.1400","0.9460","11.2408","0.0003","0.9100","287.7840","1.1369"
"9.1600","0.9480","11.2607","-0.0037","0.9119","288.2921","1.1394"
"9.1800","0.9498","11.2766","-0.0018","0.9138","288.6984","1.1418"
"9.2000","0.9516","11.2901","0.0035","0.9156","289.0462","1.1440"
"9.2200","0.9535","11.3022","-0.0029","0.9174","289.3552","1.1463"
"9.2400","0.9557","11.3159","-0.0018","0.9196","289.7051","1.1490"
"9.2600","0.9579","11.3346","-0.0002","0.9218","290.1843","1.1518"
"9.2800","0.9599","11.3545","-0.0025","0.9239","290.6938","1.1544"
"9.3000","0.9620","11.3725","0.0003","0.9260","291.1552","1.1570"
"9.3200","0.9641","11.3893","-0.0010","0.9281","291.5846","1.1596"
"9.3400","0.9660","11.4052","0.0005","0.9300","291.9923","1.1619"
"9.3600","0.9678","11.4178","-0.0004","0.9318","292.3150","1.1642"
"9.3800","0.9699","11.4301","-0.0036","0.9339","292.6281","1.1668"
"9.4000","0.9719","11.4449","0.0007","0.9359","293.0086","1.1693"
"9.4200","0.9739","11.4607","-0.0010","0.9379","293.4133","1.1718"
"9.4400","0.9760","11.4771","-0.0005","0.9399","293.8318","1.1744"
"9.4600","0.9780","11.4932","0.0009","0.9420","294.2440","1.1769"
"9.4800","0.9799","11.5085","-0.0050","0.9438","294.6369","1.1793"
"9.5000","0.9817","11.5209","-0.0010","0.9456","294.9536","1.1815"
"9.5200","0.9837","11.5326","0.0012","0.9477","295.2533","1.1840"
"9.5400","0.9858","11.5476","0.0001","0.9498","295.6373","1.1867"
"9.5600","0.9880","11.5649","-0.0007","0.9520","296.0811","1.1894"
"9.5800","0.9901","11.5832","-0.0054","0.9541","296.5494","1.1921"
"9.6000","0.9922","11.6004","0.0007","0.9561","296.9884","1.1946"
"9.6200","0.9939","11.6148","0.0013","0.9579","297.3572","1.1968"
"9.6400","0.9957","11.6243","-0.0020","0.9596","297.6004","1.1990"
"9.6600","0.9977","11.6337","-0.0003","0.9617","297.8415","1.2016"
"9.6800","0.9999","11.6485","-0.0043","0.9639","298.2198","1.2043"
"9.7000","1.0020","11.6661","-0.0004","0.9660","298.6705","1.2069"
"9.7200","1.0040","11.6829","0.0016","0.9679","299.1005","1.2094"
"9.7400","1.0059","11.6970","-0.0026","0.9699","299.4630","1.2118"
"9.7600","1.0078","11.7097","-0.0006","0.9718","299.7888","1.2142"
"9.7800","1.0097","11.7209","-0.0022","0.9736","300.0732","1.2165"
"9.8000","1.0118","11.7328","-0.0008","0.9758","300.3793","1.2192"
"9.8200","1.0139","11.7482","0.0006","0.9778","300.7737","1.2218"
"9.8400","1.0159","11.7640","-0.0016","0.9799","301.1778","1.2243"
"9.8600","1.0179","11.7788","0.0009","0.9819","301.5555","1.2268"
"9.8800","1.0201","11.7930","-0.0026","0.9840","301.9188","1.2295"
"9.9000","1.0220","11.8072","-0.0033","0.9859","302.2829","1.2319"
"9.9200","1.0238","11.8183","0.0018","0.9877","302.5667","1.2341"
"9.9400","1.0257","11.8277","-0.0003","0.9897","302.8084","1.2365"
"9.9600","1.0277","11.8394","-0.0008","0.9916","303.1076","1.2390"
"9.9800","1.0297","11.8526","-0.0029","0.9937","303.4448","1.2416"
"10.0000","1.0319","11.8672","-0.0025","0.9958","303.8194","1.2442"
"10.0200","1.0339","11.8826","0.0024","0.9979","304.2135","1.2468"
"10.0400","1.0358","11.8966","-0.0014","0.9998","304.5712","1.2492"
"10.0600","1.0375","11.9064","-0.0006","1.0015","304.8236","1.2513"
"10.0800","1.0395","11.9138","-0.0017","1.0034","305.0135","1.2537"
"10.1000","1.0416","11.9248","-0.0038","1.0056","305.2940","1.2564"
"10.1200","1.0438","11.9399","0.0026","1.0078","305.6819","1.2592"
"10.1400","1.0461","11.9575","-0.0007","1.0101","306.1319","1.2620"
"10.1600","1.0482","11.9743","-0.0022","1.0122","306.5617","1.2647"
"10.1800","1.0500","11.9874","-0.0002","1.0140","306.8967","1.2669"
"10.2000","1.0517","11.9941","-0.0021","1.0157","307.0699","1.2690"
"10.2200","1.0537","11.9997","0.0006","1.0177","307.2124","1.2715"
"10.2400","1.0559","12.0108","-0.0010","1.0199","307.4954","1.2743"
"10.2600","1.0581","12.0265","-0.0003","1.0221","307.8983","1.2770"
"10.2800","1.0601","12.0419","-0.0001","1.0241","308.2931","1.2795"
"10.3000","1.0620","12.0534","-0.0045","1.0260","308.5872","1.2819"
"10.3200","1.0638","12.0621","0.0004","1.0278","308.8099","1.2842"
"10.3400","1.0656","12.0692","0.0017","1.0296","308.9902","1.2864"
"10.3600","1.0677","12.0776","-0.0018","1.0317","309.2061","1.2891"
"10.3800","1.0699","12.0910","-0.0018","1.0339","309.5491","1.2918"
"10.4000","1.0720","12.1059","-0.0029","1.0360","309.9320","1.2944"
"10.4200","1.0741","12.1189","0.0001","1.0380","310.2647","1.2969"
"10.4400","1.0761","12.1303","0.0012","1.0401","310.5545","1.2995"
"10.4600","1.0780","12.1408","-0.0012","1.0420","310.8253","1.3019"
"10.4800","1.0798","12.1489","-0.0011","1.0437","311.0327","1.3041"
"10.5000","1.0818","12.1555","-0.0036","1.0458","311.2018","1.3066"
"10.5200","1.0838","12.1654","-0.0003","1.0478","311.4532","1.3092"
"10.5400","1.0859","12.1770","0.0024","1.0498","311.7523","1.3117"
"10.5600","1.0880","12.1893","-0.0030","1.0519","312.0664","1.3143"
"10.5800","1.0901","12.2015","-0.0015","1.0540","312.3794","1.3170"
"10.6000","1.0920","12.2131","-0.0010","1.0560","312.6741","1.3194"
"10.6200","1.0938","12.2211","-0.0011","1.0577","312.8805","1.3216"
"10.6400","1.0957","12.2271","0.0012","1.0597","313.0345","1.3240"
"10.6600","1.0978","12.2357","-0.0020","1.0618","313.2549","1.3266"
"10.6800","1.1000","12.2474","-0.0009","1.0639","313.5543","1.3293"
"10.7000","1.1022","12.2608","-0.0023","1.0661","313.8975","1.3321"
"10.7200","1.1042","12.2738","-0.0021","1.0682","314.2285","1.3347"
"10.7400","1.1061","12.2840","0.0029","1.0701","314.4899","1.3370"
"10.7600","1.1078","12.2895","-0.0025","1.0717","314.6324","1.3391"
"10.7800","1.1097","12.2933","-0.0026","1.0737","314.7286","1.3415"
"10.8000","1.1119","12.3016","-0.0002","1.0759","314.9411","1.3442"
"10.8200","1.1140","12.3142","-0.0017","1.0780","315.2628","1.3469"
"10.8400","1.1160","12.3268","0.0003","1.0800","315.5860","1.3494"
"10.8600","1.1180","12.3367","-0.0007","1.0819","315.8389","1.3518"
"10.8800","1.1199","12.3446","-0.0007","1.0839","316.0418","1.3542"
"10.9000","1.1216","12.3509","-0.0016","1.0856","316.2043","1.3564"
"10.9200","1.1237","12.3566","-0.0035","1.0877","316.3488","1.3590"
"10.9400","1.1259","12.3663","0.0009","1.0898","316.5969","1.3617"
"10.9600","1.1279","12.3784","0.0014","1.0919","316.9073","1.3642"
"10.9800","1.1300","12.3897","-0.0027","1.0940","317.1966","1.3668"
"11.0000","1.1322","12.4004","-0.0023","1.0962","317.4702","1.3696"
"11.0200","1.1342","12.4114","-0.0015","1.0982","317.7521","1.3721"
"11.0400","1.1360","12.4193","0.0007","1.1000","317.9544","1.3744"
"11.0600","1.1379","12.4240","0.0012","1.1019","318.0736","1.3768"
"11.0800","1.1399","12.4299","-0.0029","1.1039","318.2252","1.3792"
"11.1000","1.1419","12.4378","-0.0018","1.1059","318.4278","1.3817"
"11.1200","1.1441","12.4475","-0.0012","1.1080","318.6752","1.3844"
"11.1400","1.1461","12.4581","0.0005","1.1101","318.9489","1.3870"
"11.1600","1.1481","12.4678","0.0006","1.1120","319.1970","1.3894"
"11.1800","1.1498","12.4737","-0.0036","1.1137","319.3473","1.3915"
"11.2000","1.1516","12.4767","-0.0002","1.1156","319.4247","1.3939"
"11.2200","1.1537","12.4827","-0.0005","1.1177","319.5783","1.3965"
"11.2400","1.1559","12.4933","-0.0024","1.1199","319.8480","1.3993"
"11.2600","1.1582","12.5063","0.0007","1.1222","320.1816","1.4021"
"11.2800","1.1603","12.5186","-0.0006","1.1243","320.4962","1.4047"
"11.3000","1.1621","12.5269","-0.0016","1.1261","320.7093","1.4069"
"11.3200","1.1637","12.5295","-0.0018","1.1276","320.7754","1.4089"
"11.3400","1.1656","12.5298","-0.0007","1.1296","320.7831","1.4113"
"11.3600","1.1678","12.5356","0.0017","1.1318","320.9326","1.4141"
"11.3800","1.1701","12.5478","-0.0015","1.1340","321.2446","1.4169"
"11.4000","1.1722","12.5610","-0.0027","1.1361","321.5816","1.4195"
"11.4200","1.1741","12.5704","-0.0001","1.1380","321.8221","1.4219"
"11.4400","1.1759","12.5757","-0.0009","1.1399","321.9581","1.4242"
"11.4600","1.1777","12.5790","0.0006","1.1417","322.0421","1.4265"
"11.4800","1.1798","12.5829","-0.0006","1.1438","322.1435","1.4291"
"11.5000","1.1821","12.5918","-0.0031","1.1460","322.3713","1.4319"
"11.5200","1.1841","12.6037","0.0000","1.1481","322.6742","1.4345"
"11.5400","1.1862","12.6134","-0.0007","1.1501","322.9237","1.4370"
"11.5600","1.1882","12.6204","0.0004","1.1522","323.1036","1.4396"
"11.5800","1.1902","12.6269","-0.0002","1.1542","323.2705","1.4421"
"11.6000","1.1920","12.6322","-0.0021","1.1559","323.4049","1.4443"
"11.6200","1.1939","12.6356","0.0005","1.1579","323.4927","1.4467"
"11.6400","1.1960","12.6414","-0.0025","1.1599","323.6400","1.4492"
"11.6600","1.1979","12.6488","-0.0003","1.1619","323.8298","1.4517"
"11.6800","1.1999","12.6560","0.0021","1.1639","324.0139","1.4542"
"11.7000","1.2020","12.6636","-0.0032","1.1659","324.2090","1.4568"
"11.7200","1.2040","12.6714","-0.0011","1.1679","324.4076","1.4592"
"11.7400","1.2057","12.6774","-0.0008","1.1696","324.5610","1.4614"
"11.7600","1.2076","12.6804","0.0005","1.1715","324.6391","1.4638"
"11.7800","1.2097","12.6856","0.0023","1.1737","324.7709","1.4664"
"11.8000","1.2118","12.6945","-0.0029","1.1758","324.9996","1.4691"
"11.8200","1.2141","12.7048","-0.0014","1.1780","325.2638","1.4719"
"11.8400","1.2162","12.7152","-0.0007","1.1802","325.5303","1.4746"
"11.8600","1.2182","12.7235","0.0005","1.1822","325.7413","1.4770"
"11.8800","1.2199","12.7270","0.0028","1.1839","325.8329","1.4792"
"11.9000","1.2218","12.7274","-0.0038","1.1858","325.8420","1.4816"
"11.9200","1.2240","12.7313","-0.0030","1.1880","325.9432","1.4843"
"11.9400","1.2261","12.7398","0.0015","1.1901","326.1604","1.4869"
"11.9600","1.2281","12.7490","0.0008","1.1921","326.3947","1.4895"
"11.9800","1.2301","12.7559","0.0002","1.1941","326.5719","1.4919"
"12.0000","1.2320","12.7607","-0.0026","1.1960","326.6949","1.4943"
"12.0200","1.2339","12.7643","-0.0002","1.1978","326.7859","1.4966"
"12.0400","1.2358","12.7673","0.0010","1.1998","326.8632","1.4991"
"12.0600","1.2379","12.7732","-0.0019","1.2019","327.0143","1.5017"
"12.0800","1.2400","12.7814","0.0013","1.2039","327.2256","1.5042"
"12.1000","1.2420","12.7890","-0.0014","1.2060","327.4189","1.5068"
"12.1200","1.2442","12.7962","-0.0028","1.2081","327.6037","1.5095"
"12.1400","1.2463","12.8038","0.0010","1.2102","327.7987","1.5121"
"12.1600","1.2480","12.8096","-0.0014","1.2120","327.9472","1.5143"
"12.1800","1.2498","12.8111","0.0001","1.2138","327.9859","1.5166"
"12.2000","1.2518","12.8135","0.0001","1.2158","328.0455","1.5191"
"12.2200","1.2538","12.8188","-0.0013","1.2178","328.1813","1.5216"
"12.2400","1.2560","12.8260","-0.0011","1.2199","328.3656","1.5242"
"12.2600","1.2581","12.8349","-0.0020","1.2221","328.5932","1.5270"
"12.2800","1.2602","12.8435","0.0027","1.2241","328.8154","1.5295"
"12.3000","1.2618","12.8482","-0.0006","1.2258","328.9361","1.5316"
"12.3200","1.2636","12.8482","-0.0044","1.2276","328.9341","1.5338"
"12.3400","1.2657","12.8499","-0.0007","1.2297","328.9774","1.5364"
"12.3600","1.2679","12.8566","0.0006","1.2318","329.1497","1.5391"
"12.3800","1.2702","12.8666","0.0009","1.2341","329.4048","1.5420"
"12.4000","1.2723","12.8772","-0.0015","1.2363","329.6762","1.5446"
"12.4200","1.2742","12.8842","-0.0012","1.2381","329.8573","1.5470"
"12.4400","1.2758","12.8853","-0.0006","1.2397","329.8838","1.5489"
"12.4600","1.2775","12.8827","-0.0008","1.2415","329.8174","1.5512"
"12.4800","1.2797","12.8841","-0.0001","1.2436","329.8532","1.5538"
"12.5000","1.2819","12.8922","-0.0002","1.2458","330.0624","1.5566"
"12.5200","1.2840","12.9029","-0.0023","1.2480","330.3349","1.5593"
"12.5400","1.2859","12.9109","-0.0019","1.2499","330.5408","1.5616"
"12.5600","1.2878","12.9145","0.0010","1.2517","330.6321","1.5640"
"12.5800","1.2895","12.9162","-0.0013","1.2535","330.6759","1.5662"
"12.6000","1.2914","12.9172","0.0003","1.2554","330.7019","1.5685"
"12.6200","1.2937","12.9218","0.0002","1.2577","330.8198","1.5714"
"12.6400","1.2959","12.9316","-0.0027","1.2599","331.0701","1.5741"
"12.6600","1.2980","12.9412","0.0007","1.2620","331.3167","1.5768"
"12.6800","1.3001","12.9486","-0.0004","1.2641","331.5049","1.5794"
"12.7000","1.3022","12.9541","0.0015","1.2662","331.6465","1.5820"
"12.7200","1.3040","12.9579","-0.0011","1.2680","331.7439","1.5843"
"12.7400","1.3059","12.9587","-0.0050","1.2699","331.7648","1.5866"
"12.7600","1.3080","12.9610","0.0015","1.2720","331.8235","1.5892"
"12.7800","1.3100","12.9663","0.0003","1.2740","331.9597","1.5918"
"12.8000","1.3121","12.9722","-0.0002","1.2760","332.1090","1.5943"
"12.8200","1.3141","12.9779","-0.0015","1.2780","332.2565","1.5968"
"12.8400","1.3161","12.9832","-0.0035","1.2801","332.3899","1.5994"
"12.8600","1.3178","12.9870","0.0022","1.2818","332.4886","1.6015"
"12.8800","1.3197","12.9881","-0.0002","1.2836","332.5159","1.6038"
"12.9000","1.3217","12.9903","-0.0004","1.2857","332.5728","1.6064"
"12.9200","1.3238","12.9965","-0.0011","1.2878","332.7308","1.6090"
"12.9400","1.3260","13.0044","-0.0032","1.2900","332.9347","1.6117"
"12.9600","1.3281","13.0126","0.0025","1.2921","333.1442","1.6144"
"12.9800","1.3301","13.0191","-0.0014","1.2941","333.3096","1.6169"
"13.0000","1.3318","13.0220","-0.0019","1.2958","333.3836","1.6190"
"13.0200","1.3336","13.0207","0.0019","1.2976","333.3513","1.6212"
"13.0400","1.3357","13.0216","-0.0021","1.2997","333.3750","1.6239"
"13.0600","1.3379","13.0284","-0.0007","1.3018","333.5475","1.6266"
"13.0800","1.3400","13.0367","-0.0013","1.3039","333.7621","1.6292"
"13.1000","1.3420","13.0436","0.0000","1.3059","333.9376","1.6317"
"13.1200","1.3440","13.0480","0.0024","1.3079","334.0492","1.6342"
"13.1400","1.3458","13.0508","-0.0037","1.3098","334.1224","1.6365"
"13.1600","1.3477","13.0520","-0.0018","1.3117","334.1538","1.6389"
"13.1800","1.3498","13.0551","0.0005","1.3138","334.2321","1.6415"
"13.2000","1.3519","13.0614","0.0006","1.3159","334.3924","1.6441"
"13.2200","1.3539","13.0677","0.0021","1.3179","334.5538","1.6467"
"13.2400","1.3560","13.0733","-0.0048","1.3200","334.6978","1.6492"
"13.2600","1.3582","13.0788","-0.0020","1.3221","334.8378","1.6519"
"13.2800","1.3600","13.0837","0.0029","1.3240","334.9643","1.6542"
"13.3000","1.3618","13.0848","0.0009","1.3258","334.9915","1.6565"
"13.3200","1.3638","13.0853","-0.0006","1.3277","335.0046","1.6589"
"13.3400","1.3657","13.0886","-0.0052","1.3297","335.0905","1.6614"
"13.3600","1.3678","13.0936","0.0004","1.3318","335.2175","1.6640"
"13.3800","1.3699","13.1000","0.0032","1.3339","335.3826","1.6666"
"13.4000","1.3720","13.1068","-0.0018","1.3360","335.5561","1.6692"
"13.4200","1.3738","13.1118","0.0003","1.3378","335.6835","1.6715"
"13.4400","1.3755","13.1120","-0.0015","1.3395","335.6891","1.6736"
"13.4600","1.3775","13.1115","-0.0008","1.3415","335.6756","1.6761"
"13.4800","1.3797","13.1159","0.0013","1.3437","335.7879","1.6788"
"13.5000","1.3820","13.1245","-0.0017","1.3460","336.0090","1.6817"
"13.5200","1.3843","13.1350","0.0000","1.3482","336.2774","1.6845"
"13.5400","1.3863","13.1436","-0.0010","1.3503","336.4967","1.6871"
"13.5600","1.3880","13.1464","-0.0013","1.3519","336.5684","1.6892"
"13.5800","1.3897","13.1432","0.0002","1.3537","336.4882","1.6914"
"13.6000","1.3919","13.1420","-0.0012","1.3558","336.4576","1.6940"
"13.6200","1.3941","13.1475","0.0017","1.3581","336.5971","1.6968"
